protein_id,v2_cai,v3_cai,v3_cai_delta_pct,v2_gc_global,v3_gc_global,v2_local_gc_min,v2_local_gc_max,v3_local_gc_min,v3_local_gc_max,v3_amino_acid_identity,v3_validator_pass,v3_internal_stop_count,v3_invalid_codon_count,v3_forbidden_motif_count,v3_homopolymer_count,v3_repeat_count
NbL01g00830.1,0.76878569,0.76878569,0.0000,42.43498818,42.43498818,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL02g16230.1,0.80253740,0.80253740,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,3
NbL18g13000.1,0.82260041,0.82260041,0.0000,42.54901961,42.54901961,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL06g13210.1,0.74370632,0.73780730,-0.7932,42.33128834,42.33128834,36.66666667,48.33333333,35.00000000,50.00000000,1.00000000,True,0,0,0,2,13
NbL11g23740.1,0.78792480,0.78792480,0.0000,42.49363868,42.49363868,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL16g21360.1,0.84096340,0.84086959,-0.0112,42.44604317,42.36610711,35.00000000,48.33333333,35.00000000,48.33333333,1.00000000,True,0,0,0,0,6
NbL03g06930.1,0.78616037,0.78616037,0.0000,42.52088079,42.52088079,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,8
NbL06g15970.1,0.80857679,0.80857679,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL11g11530.1,0.76800333,0.76800333,0.0000,42.47619048,42.47619048,35.00000000,50.00000000,35.00000000,50.00000000,1.00000000,True,0,0,0,1,3
NbL05g09340.1,0.81699140,0.81699140,0.0000,42.49639250,42.49639250,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL15g23270.1,0.78970453,0.78970453,0.0000,42.51968504,42.51968504,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL14g07630.1,0.77593728,0.77593728,0.0000,42.47619048,42.47619048,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,4
NbL12g07250.1,0.77514345,0.77514345,0.0000,42.42424242,42.42424242,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,0
NbL07g10190.1,0.81021503,0.81039163,0.0218,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,9
NbL05g04840.1,0.81243812,0.81243812,0.0000,42.51700680,42.51700680,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,3
NbL05g15310.1,0.80096426,0.80096426,0.0000,42.52597922,42.52597922,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL02g13310.1,0.80614737,0.80614737,0.0000,42.40506329,42.40506329,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL14g10670.1,0.84059541,0.84059541,0.0000,42.65232975,42.65232975,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL18g18620.1,0.76109782,0.76109782,0.0000,42.50681199,42.50681199,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,3
NbL17g25890.1,0.82560110,0.82560110,0.0000,42.52179745,42.52179745,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,10
NbL13g14380.1,0.76891083,0.76891083,0.0000,42.46682279,42.46682279,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,0
NbL04g11570.1,0.86127266,0.86127266,0.0000,42.54742547,42.54742547,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL17g03400.1,0.76429912,0.76429912,0.0000,42.56410256,42.56410256,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,0,3
NbL07g05770.1,0.81823716,0.81823716,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,6
NbL19g13470.1,0.83006510,0.83006510,0.0000,42.45014245,42.45014245,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,6
NbL02g26180.1,0.80254979,0.80254979,0.0000,42.49363868,42.49363868,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,4
NbL02g13030.1,0.83154454,0.83154454,0.0000,42.42424242,42.42424242,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL16g08030.1,0.78261318,0.78261318,0.0000,42.39482201,42.39482201,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL04g09980.1,0.84125454,0.84125454,0.0000,42.52873563,42.52873563,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL16g02900.1,0.79714269,0.79714269,0.0000,42.57812500,42.57812500,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,1,9
NbL10g18950.1,0.79345885,0.79345885,0.0000,43.09764310,43.09764310,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,2
NbL09g16930.1,0.79041555,0.79041555,0.0000,42.60485651,42.60485651,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL13g06800.1,0.81971354,0.81971354,0.0000,42.48366013,42.48366013,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,2,4
NbL11g22670.1,0.79624528,0.79624528,0.0000,42.50177683,42.50177683,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL14g16410.1,0.80510520,0.80510520,0.0000,42.44791667,42.44791667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,5
NbL11g04370.1,0.77580362,0.77580362,0.0000,42.53798034,42.53798034,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL08g10160.1,0.79262582,0.79262582,0.0000,42.67399267,42.67399267,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,2
NbL19g23730.1,0.80088930,0.80088930,0.0000,42.65734266,42.65734266,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,4
NbL08g09330.1,0.83056738,0.83056738,0.0000,42.56926952,42.56926952,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL03g13390.1,0.81484906,0.81484906,0.0000,42.53968254,42.53968254,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL12g01870.1,0.83813416,0.83813416,0.0000,42.39766082,42.39766082,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,2
NbL06g18070.1,0.78778915,0.78778915,0.0000,42.55663430,42.55663430,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL18g02960.1,0.84892959,0.84892959,0.0000,42.28395062,42.28395062,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL04g17760.1,0.82633776,0.82633776,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL16g08210.1,0.77208730,0.77208730,0.0000,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,1,9
NbL03g19550.1,0.81189138,0.81189138,0.0000,42.44791667,42.44791667,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL10g18750.1,0.88472634,0.88179825,-0.3310,42.57703081,42.29691877,41.66666667,45.00000000,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL06g16580.1,0.79151715,0.79212006,0.0762,42.67782427,42.74755927,35.00000000,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,10
NbL19g12350.1,0.78029980,0.78029980,0.0000,42.52873563,42.52873563,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL10g23760.1,0.80391328,0.80391328,0.0000,42.55842558,42.55842558,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g01050.1,0.80321726,0.80321726,0.0000,42.74274274,42.74274274,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL12g19370.1,0.79117999,0.79117999,0.0000,42.54215305,42.54215305,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL16g12040.1,0.82399947,0.82399947,0.0000,42.44131455,42.44131455,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,3
NbL18g01380.1,0.83020322,0.83020322,0.0000,42.66666667,42.66666667,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,3
NbL08g09410.1,0.76992020,0.77770307,1.0109,40.36458333,42.44791667,28.33333333,56.66666667,31.66666667,55.00000000,1.00000000,True,0,0,0,3,18
NbL12g07580.1,0.83085817,0.83085817,0.0000,42.54742547,42.54742547,35.00000000,46.66666667,35.00000000,46.66666667,1.00000000,True,0,0,0,0,7
NbL07g02150.1,0.81913412,0.81913412,0.0000,43.51851852,43.51851852,41.66666667,48.33333333,41.66666667,48.33333333,1.00000000,True,0,0,0,0,1
NbL01g24170.1,0.82676113,0.82773005,0.1172,42.55479970,42.55479970,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL13g19500.1,0.79979277,0.79979277,0.0000,42.53968254,42.53968254,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL14g04090.1,0.76227174,0.76324758,0.1280,42.58241758,42.58241758,38.33333333,48.33333333,38.33333333,48.33333333,1.00000000,True,0,0,0,4,9
NbL14g14920.1,0.79401811,0.79401811,0.0000,42.51302083,42.51302083,35.00000000,51.66666667,35.00000000,51.66666667,1.00000000,True,0,0,0,0,5
NbL09g16110.1,0.83835645,0.83835645,0.0000,42.57703081,42.57703081,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,2
NbL10g20100.1,0.81456410,0.81456410,0.0000,42.61006289,42.61006289,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,2,5
NbL19g01810.1,0.81306453,0.81306453,0.0000,42.47311828,42.47311828,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL01g16440.1,0.82913734,0.82913734,0.0000,42.46841594,42.46841594,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,4
NbL05g06750.1,0.82313156,0.82313156,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,4
NbL19g03440.1,0.73977438,0.73977438,0.0000,42.55765199,42.55765199,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL14g03670.1,0.74800067,0.74800067,0.0000,42.37726098,42.37726098,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,0
NbL02g15270.1,0.79875073,0.79875073,0.0000,42.50363901,42.50363901,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,3
NbL09g01440.1,0.78475316,0.78475316,0.0000,43.05555556,43.05555556,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,1
NbL17g16330.1,0.79963296,0.79963296,0.0000,42.45709124,42.45709124,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,7
NbL05g14650.1,0.78647792,0.78775280,0.1621,42.44791667,42.44791667,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL07g01080.1,0.81106538,0.81106538,0.0000,42.72727273,42.72727273,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL10g22650.1,0.85055349,0.85055349,0.0000,42.50000000,42.50000000,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL09g17380.1,0.82519635,0.82519635,0.0000,42.45283019,42.45283019,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,3
NbL10g05770.1,0.79865382,0.79865382,0.0000,42.52336449,42.52336449,36.66666667,50.00000000,36.66666667,50.00000000,1.00000000,True,0,0,0,0,6
NbL11g18070.1,0.84048681,0.84048681,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL10g05440.1,0.79065653,0.79065653,0.0000,42.70833333,42.70833333,40.00000000,48.33333333,40.00000000,48.33333333,1.00000000,True,0,0,0,0,10
NbL12g02440.1,0.82373859,0.82373859,0.0000,42.46031746,42.46031746,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,5
NbL02g20710.1,0.83684925,0.83684925,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL16g16850.1,0.80593441,0.80593441,0.0000,42.57812500,42.57812500,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL19g17000.1,0.77317434,0.77317434,0.0000,42.44791667,42.44791667,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL10g22370.1,0.80235595,0.80235595,0.0000,42.53578732,42.53578732,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL10g10180.1,0.78793637,0.78636961,-0.1988,42.48062016,42.48062016,33.33333333,50.00000000,33.33333333,50.00000000,1.00000000,True,0,0,0,3,5
NbL13g08700.1,0.73106404,0.73106404,0.0000,42.51302083,42.51302083,35.00000000,51.66666667,35.00000000,51.66666667,1.00000000,True,0,0,0,1,3
NbL17g11770.1,0.78414293,0.78414293,0.0000,42.83246978,42.83246978,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,5
NbL01g02860.1,0.82627269,0.82627269,0.0000,42.51497006,42.51497006,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL03g23190.1,0.81433868,0.81433868,0.0000,42.48366013,42.48366013,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,0
NbL13g26280.1,0.77799738,0.77799738,0.0000,42.37804878,42.37804878,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,5
NbL17g19000.1,0.82600388,0.82600388,0.0000,42.87037037,42.87037037,40.00000000,48.33333333,40.00000000,48.33333333,1.00000000,True,0,0,0,0,11
NbL11g00580.1,0.80058281,0.80058281,0.0000,42.64550265,42.64550265,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,1
NbL16g05140.1,0.80635875,0.80635875,0.0000,42.52032520,42.52032520,33.33333333,51.66666667,33.33333333,51.66666667,1.00000000,True,0,0,0,2,7
NbL08g06110.1,0.74771736,0.74886372,0.1533,42.53164557,42.70042194,28.33333333,51.66666667,31.66666667,51.66666667,1.00000000,True,0,0,0,0,8
NbL19g06880.1,0.80069428,0.80069428,0.0000,42.24137931,42.24137931,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL18g16280.1,0.78060466,0.78160381,0.1280,42.51302083,42.51302083,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,7
NbL12g11740.1,0.82875484,0.82875484,0.0000,42.46737841,42.46737841,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,7
NbL13g10460.1,0.76936153,0.76936153,0.0000,42.60485651,42.60485651,36.66666667,46.66666667,36.66666667,46.66666667,1.00000000,True,0,0,0,0,2
NbL14g19080.1,0.78778213,0.78778213,0.0000,42.45614035,42.45614035,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL10g04620.1,0.80945876,0.80945876,0.0000,42.40000000,42.40000000,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL11g03030.1,0.78101403,0.78101403,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL09g10670.1,0.81911670,0.81911670,0.0000,42.50000000,42.50000000,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,4
NbL08g10440.1,0.77780951,0.77780951,0.0000,42.45014245,42.45014245,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,6
NbL01g03670.1,0.76908594,0.76908594,0.0000,42.41071429,42.41071429,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,1
NbL06g10470.1,0.85362476,0.85362476,0.0000,42.61057174,42.61057174,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g22110.1,0.82777357,0.82777357,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,5
NbL16g10780.1,0.78222101,0.78222101,0.0000,42.60485651,42.60485651,35.00000000,50.00000000,35.00000000,50.00000000,1.00000000,True,0,0,0,0,3
NbL01g04030.1,0.80720452,0.80720452,0.0000,42.36559140,42.36559140,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL01g12320.1,0.76294175,0.76213395,-0.1059,42.44935543,42.44935543,30.00000000,51.66666667,28.33333333,51.66666667,1.00000000,True,0,0,0,0,3
NbL17g13140.1,0.77248824,0.77248824,0.0000,42.57703081,42.57703081,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,8
NbL14g07850.1,0.77957313,0.77957313,0.0000,42.50000000,42.50000000,36.66666667,48.33333333,36.66666667,48.33333333,1.00000000,True,0,0,0,0,4
NbL09g23340.1,0.76079013,0.76079013,0.0000,42.52061249,42.52061249,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL07g15170.1,0.81208688,0.81208688,0.0000,42.51302083,42.51302083,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,6
NbL08g11550.1,0.82494557,0.82494557,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,2,5
NbL08g08540.1,0.83315576,0.83414089,0.1182,42.39316239,42.39316239,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,0
NbL08g03100.1,0.82246462,0.82246462,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL06g02330.1,0.81685249,0.81685249,0.0000,42.56756757,42.56756757,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,2
NbL02g09900.1,0.77110364,0.77110364,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,7
NbL19g06900.1,0.75650066,0.75650066,0.0000,42.47311828,42.47311828,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,7
NbL01g17990.1,0.79485741,0.79485741,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,6
NbL10g11960.1,0.77271383,0.77271383,0.0000,42.53393665,42.53393665,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,4
NbL19g12610.1,0.80612615,0.80612615,0.0000,42.60869565,42.60869565,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL09g15500.1,0.81152843,0.81152843,0.0000,42.44791667,42.44791667,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,7
NbL06g02880.1,0.79392914,0.79392914,0.0000,42.48062016,42.48062016,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL12g08380.1,0.78627105,0.78627105,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL12g12540.1,0.84890662,0.84890662,0.0000,42.50000000,42.50000000,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,2
NbL19g00870.1,0.80755514,0.80755514,0.0000,42.48366013,42.48366013,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,3
NbL06g13730.1,0.80982074,0.80982074,0.0000,42.59887006,42.59887006,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,3
NbL15g14530.1,0.79119601,0.79119601,0.0000,42.57812500,42.57812500,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,2,9
NbL16g22300.1,0.79958384,0.79958384,0.0000,42.55319149,42.55319149,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL13g07380.1,0.82554159,0.82554159,0.0000,42.57703081,42.57703081,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,1
NbL19g05270.1,0.77573039,0.77573039,0.0000,42.51302083,42.51302083,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,6
NbL01g20400.1,0.79922455,0.79922455,0.0000,42.54742547,42.54742547,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,4
NbL04g14600.1,0.78492430,0.78492430,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,1,5
NbL13g26130.1,0.80827663,0.80827663,0.0000,42.57907543,42.57907543,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,1
NbL17g07000.1,0.80313252,0.80313252,0.0000,42.51302083,42.51302083,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL16g03220.1,0.81639916,0.81639916,0.0000,42.70152505,42.70152505,40.00000000,46.66666667,40.00000000,46.66666667,1.00000000,True,0,0,0,0,5
NbL19g00950.1,0.83339328,0.83339328,0.0000,42.36111111,42.36111111,40.00000000,43.33333333,40.00000000,43.33333333,1.00000000,True,0,0,0,0,0
NbL10g03560.1,0.79552741,0.79552741,0.0000,42.46913580,42.46913580,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,0
NbL07g09260.1,0.78694787,0.78694787,0.0000,42.57812500,42.57812500,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,1,5
NbL12g20690.1,0.79863091,0.79863091,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL02g10640.1,0.81254593,0.81254593,0.0000,42.51497006,42.51497006,41.66666667,45.00000000,41.66666667,45.00000000,1.00000000,True,0,0,0,0,3
NbL15g22450.1,0.82871670,0.82823985,-0.0575,42.38505747,42.24137931,40.00000000,45.00000000,40.00000000,43.33333333,1.00000000,True,0,0,0,0,5
NbL01g22300.1,0.79404090,0.79404090,0.0000,42.89044289,42.89044289,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,1
NbL09g08450.1,0.84182006,0.84182006,0.0000,42.63038549,42.63038549,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,1
NbL18g17820.1,0.80721058,0.80721058,0.0000,42.51302083,42.51302083,38.33333333,46.66666667,38.33333333,46.66666667,1.00000000,True,0,0,0,0,2
NbL07g10530.1,0.81750338,0.81750338,0.0000,42.33576642,42.33576642,41.66666667,43.33333333,41.66666667,43.33333333,1.00000000,True,0,0,0,0,2
NbL07g04380.1,0.79153166,0.79153166,0.0000,42.50000000,42.50000000,38.33333333,45.00000000,38.33333333,45.00000000,1.00000000,True,0,0,0,0,2
NbL06g10870.1,0.80105447,0.80105447,0.0000,42.53968254,42.53968254,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
NbL19g09070.1,0.83702347,0.83702347,0.0000,42.57812500,42.57812500,40.00000000,45.00000000,40.00000000,45.00000000,1.00000000,True,0,0,0,0,3
